product_id,handle,title,sales_gbp_30d,demand_searches_mo,organic_sessions_30d,profit_margin,matched_condition,seo_priority
7500075565306,vintage-industrial-brushed-copper-indoor-hanging-adjustable-pendant-light-metal-mug-cage-ceiling-chandelier-for-bar-basement-bedroom-conservatory,Vintage Industrial Brushed Copper Indoor Hanging Adjustable Pendant Light Metal Mug Cage Ceiling Chandelier~3386,0.0,90,0,N/A (COGS pending),1,Low — flag for review
7500108857594,retro-industrial-wall-mounted-vintage-wall-designer-indoor-light-fixture-lamp-fitting,Retro Industrial Wall Mounted Vintage Wall Designer Indoor Light Fixture Lamp Fitting~3387,21.32,0,0,N/A (COGS pending),1,Low — flag for review
7500120195322,industrial-metal-wall-light-fitting-vintage-cone-shape-wall-sconce,Wall Sconces Indoor E27 Swan Neck Vintage Industrial ~3388,15.09,4400,2,N/A (COGS pending),3,High
7500125634810,swan-neck-wall-light,Vintage Industrial Swan Neck Wall Light E27 Metal Sconce Fitting ~3389,0.0,210,0,N/A (COGS pending),6,Low
7500236128506,retro-2-way-indoor-ceiling-pendant-chandelier,2-Light Industrial Spider Pendant Light - Adjustable Metal Cage~3390,0.0,390,0,N/A (COGS pending),6,Low
7500237897978,vintage-industrial-swan-neck-wall-light-indoor-sconce-metal-cone-shape-shade-for-basement-bedroom-dining-room-garage,Industrial Wall Lights Indoor Swan Neck Indoor Sconce Meta  ~3391,0.0,1300,1,N/A (COGS pending),6,Low
7500309889274,dc12v-500w-ip20-universal-regulated-switching-led-transformer,AC 100/240V to DC12V 500W Regulated Switching Power Supply Driver ~3392,0.0,20,0,N/A (COGS pending),1,Low — flag for review
7500758483194,vintage-ceiling-adjustable-hanging-black-metal-cone-shade-pendant-light-fixture-for-kitchen-island-dining-room-bar-cafe,Black Metal Cone Shade Pendant Light Fixture~3393,0.0,110,1,N/A (COGS pending),6,Low
7500840599802,industrial-retro-vintage-style-dome-shade-ceiling-light-fixture,Industrial Vintage Dome Style Shade Light Fixtures ~3394,15.64,0,0,N/A (COGS pending),1,Low — flag for review
7500851708154,vintage-fabric-flex-cable-plug-in-pendant-lamp-lighting-set-e27-fitting,Vintage Fabric 4m Flex Cable Plug in Pendant Lamp E27 Fitting~3395,0.0,90,1,N/A (COGS pending),1,Low — flag for review
7500877332730,retro-industrial-3way-hanging-ceiling-pendant-light,3Way Hanging Ceiling Pendant Light Black Dome Shade~3396,0.0,0,1,N/A (COGS pending),1,Low — flag for review
7500897976570,modern-industrial-rustic-red-spider-ceiling-pendant-light,5 Head Ceiling Pendant  for Any Roomt ~3397,0.0,0,1,N/A (COGS pending),1,Low — flag for review
7500914655482,retro-industrial-black-indoor-hanging-adjustable-pendant-light-big-vase-cage-ceiling-chandelier-for-bar-basement-bedroom-conservatory,Black Cage Pendant Light Kitchen E27 ~3398,0.0,50,1,N/A (COGS pending),1,Low — flag for review
7501640532218,5-way-spider-ceiling-pendant-lamp-metal-curvy-shade,Industrial Spider Adjustable Multi Arm Pendant Light 5-Light E27~3399,123.14,390,2,N/A (COGS pending),6,Low
7501695582458,industrial-retro-modern-loft-vintage-white-colour-wire-cage-shade3-head-pendant-light-1,Industrial White colour Wire Cage Shade 3 Head  Pendant Light~3400,0.0,20,0,N/A (COGS pending),1,Low — flag for review
7501710295290,modern-loft-vintage-industrial-retro-wire-cage-shade-pendant-light,Modern Loft Vintage Industrial Retro Wire Cage Shade Pendant Light~3401,0.0,20,1,N/A (COGS pending),1,Low — flag for review
7502097252602,ceiling-pendant-light-fitting-pendant-chandelier-hanging-light-3402,3 x Ceiling Pendant Light Fitting Pendant Chandelier Hanging Light~3402,0.0,1600,0,N/A (COGS pending),6,Low
7502163738874,2-way-retro-industrial-ceiling-cable-e27-hanging-lamp-pendant-light,2-way Retro Industrial ceiling cable E27 Hanging lamp pendant light~3403,23.92,20,2,N/A (COGS pending),1,Low — flag for review
7505868685562,modern-retro-industrial-rustic-sconce-wall-light-lamp-fitting-fixture-3404,Modern Retro Industrial Rustic Sconce Wall Light Lamp Fitting Fixture~3404,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7505925341434,modern-retro-industrial-water-pipe-wall-light-vintage-indoor-fixture-light-3407,Modern Retro industrial Water pipe Wall light vintage indoor fixture Light~3407,0.0,20,0,N/A (COGS pending),1,Low — flag for review
7505925898490,industrial-vintage-retro-rustic-sconce-wall-light-hanging-sconces-lamp-fitting-fixture-3408,Industrial Vintage Retro Rustic Sconce Wall Light hanging sconces Lamp Fitting Fixture~3408,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7505928257786,retro-industrial-farmhouse-rustic-style-light-fitting-pipe-wall-lighting,Retro Industrial Farmhouse Rustic Style Light Fitting Pipe Wall Lighting~3405,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7505934745850,industrial-retro-stylish-wall-designer-light-galvanized-conduit-wall-light-3409,Industrial Retro Stylish Wall Designer Light Galvanized conduit Wall Light~3409,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7505934876922,modern-industrial-vintage-retro-industrial-galvanized-conduit-wall-light-b22-lamp-fixture,Modern Industrial Vintage Retro Galvanized conduit Wall Light B22 Lamp Fixture~3410,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7505935630586,modern-hanging-retro-light-vintage-industrial-metal-ceiling-pipe-pendant-shade-3411,Modern Hanging Retro Light Vintage Industrial Metal Ceiling Pipe Pendant Shade~3411,0.0,0,2,N/A (COGS pending),1,Low — flag for review
7509803237626,grey-industrial-metal-ceiling-pendant-shade-modern-hang-retro-pendant-light-3412,Industrial Grey Ceiling Light Shades for Hallways~3412,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7515292926202,socket-e27-edison-screw-retro-vintage-style-lamp-light-bulb-holder-3413,E27 Metal Lamp Holder Vintage Heat-Resistant 60W~3413,0.0,20,1,N/A (COGS pending),1,Low — flag for review
7515322188026,vintage-industrial-lamp-light-bulb-holder-polished-edison-e27-fitting,Vintage Industrial E27 Metal Lamp Holder Polished Finish~3414,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7516384952570,e27-screw-vintage-switch-bulb-holder-industrial-antique-retro-edison-lamp-light,E27 Screw Vintage Switch Bulb Holder Industrial Antique Retro Edison Lamp Light~3415,0.0,0,1,N/A (COGS pending),1,Low — flag for review
7516400779514,es-e27-yellow-brass-industrial-lamp-light-bulb-holder,Retro E27 Bulb Socket Lamp Holder Edison Bulb IP20 Hard wired Screw~3416,0.0,0,1,N/A (COGS pending),1,Low — flag for review
7516400845050,es-e27-satin-nickel-industrial-lamp-light-bulb-holder,ES E27 Satin Nickel Industrial Lamp Light Bulb Holder~3417,0.0,20,0,N/A (COGS pending),1,Low — flag for review
7516400976122,es-e27-shiny-black-industrial-lamp-light-bulb-holder,ES E27 Shiny Black Industrial Lamp Light Bulb Holder~3418,0.0,20,0,N/A (COGS pending),1,Low — flag for review
7516401139962,es-e27-rose-gold-industrial-lamp-light-bulb-holder,Retro E27  Bulb Socket Lamp Holder Edison Bulb IP20 Hard wired Screw~3419,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7516401336570,es-e27-copper-industrial-lamp-light-bulb-holder,E27 Copper Industrial Vintage Metal Lamp Bulb Holder~3420,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7516401434874,es-e27-chrome-industrial-lamp-light-bulb-holder,ES E27 Industrial Lamp Light Bulb Holder~3421,0.0,20,0,N/A (COGS pending),1,Low — flag for review
7519236784378,e27-screw-vintage-switch-bulb-holder-industrial-antique,E27 Screw Vintage Switch Bulb Holder Industrial Antique~3422,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7519284691194,light-bulb-holder-vintage-industrial-antique-retro-lamp-edison-es-e27-fitting,Vintage E27 Metal Lamp Holder Socket~3423,146.78,0,4,N/A (COGS pending),1,Low — flag for review
7525714526458,copy-of-ceiling-e27-diy-ceiling-rose-light-pvc-flex-cluster-pendant-lamp-holder-suspension,Single Outlet Ceiling E27 DIY Ceiling Rose Light PVC Flex Cluster Pendant Lamp Holder~3425,0.0,1300,0,N/A (COGS pending),6,Low
7526905741562,copy-of-satin-nickel-wall-light-fitting-metal-lamp-fixture,6.5cm Satin Nickel Color Front Fitting Ceiling Plate~3426,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7538525667578,industrial-3-heads-black-hanging-pendant-accessories-ceiling-light-cover-decorative-cage-light-fixture,Black cage pendant lights for kitchen island - E27 Base ~3427,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7539598885114,creative-retro-industrial-e27-wall-lamp-water-lilly-metal-wall-light,Creative Retro Industrial E27 Wall Lamp Water Lilly Metal Guard Wall Light~3428,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7541241512186,3-head-industrial-metal-ceiling-colorful-pendant-shade-modern-hanging-retro-light-lamp,3 Head Modern Industrial Metal Ceiling Colorful Pendant Shade  Hanging Retro Light Lamp ~ 3429,0.0,0,1,N/A (COGS pending),1,Low — flag for review
7541267661050,modern-vintage-industrial-metal-pendant-lamp-dia-hollow-hanging-craft-pendant-lamp,Vintage Metal Hollow Pendant Light - E27 Base ~  3430,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7541360066810,modern-bar-pendant-light,Modern Breakfast Bar Pendant Lights ~3431,0.0,320,0,N/A (COGS pending),6,Low
7541402534138,spider-braided-pendant-lamp,Modern Spider Braided Pendant lamp Yellow Cone Shades Ceiling Lighting~3432,0.0,0,1,N/A (COGS pending),1,Low — flag for review
7541402697978,modern-large-spider-braided-pendant-lamp-clusters-of-hanging-yellow-cone-shades-ceiling-lamp-lighting,Modern large spider Braided Pendant lamp 3heads Clusters of Hanging Yellow Cone Shades Ceiling Lamp Lighting~3433,0.0,0,2,N/A (COGS pending),1,Low — flag for review
7541402829050,modern-large-spider-braided-pendant-lamp-heads-clusters-yellow-cone-shades-ceiling-lamp-lighting,Modern large spider Braided Pendant lamp 4heads Clusters of Hanging Yellow Cone Shades Ceiling Lamp Lighting~3434,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7541403058426,spider-braided-pendant-lamp-heads-clusters-of-hanging-yellow-cone-shades-ceiling-lighting,Modern large spider Braided Pendant lamp 5heads Clusters of Hanging Yellow Cone Shades Ceiling Lamp Lighting~3435,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7541403222266,modern-spider-braided-pendant-lamp,Modern spider Braided Pendant Clusters of Hanging Yellow Cone Shades Ceiling lamp Lighting~3436,0.0,0,1,N/A (COGS pending),1,Low — flag for review
7541403386106,modern-large-spider-braided-pendant-lamp-heads-yellow-cone-shades-ceiling-lamp-lighting,Modern large spider Braided Pendant lamp Octopus Chandelier~3437,0.0,0,2,N/A (COGS pending),1,Low — flag for review
7541546877178,vintage-industrial-metal-ceiling-pendant-pattern-white-shade-hanging-modern-retro-light,Bathroom Pendant Lighting in Cage style ~3438,0.0,3600,0,N/A (COGS pending),3,High
7541548056826,vintage-industrial-white-metal-ceiling-pendant-pattern-shade-hanging-modern-retro-light,Vintage Industrial White Metal Ceiling Pendant Pattern Shade Hanging Modern Retro Lighting Shade~3439,0.0,20,1,N/A (COGS pending),1,Low — flag for review
7542184640762,vintage-industrial-metal-ceiling-pendant-pattern-shade-hanging-modern-retro-light,Vintage Industrial Metal Ceiling Pendant Pattern Shade Hanging Modern Retro Light~3440,0.0,20,0,N/A (COGS pending),1,Low — flag for review
7542209741050,vintage-industrial-metal-ceiling-pendant-pattern-shade-hanging-modern-retro-light-1,Vintage Brass Dome Pendant Light – E27 Industrial Ceiling Lamp~3441,0.0,70,1,N/A (COGS pending),1,Low — flag for review
7542214983930,twisted-1m-modern-lights-pendant-holder-without-ceiling-rose-3442,Twisted 1m Modern Lights Pendant Holder Without Ceiling Rose~3442,14.15,0,1,N/A (COGS pending),1,Low — flag for review
7542236184826,industrial-hanging-white-lamp-shade-wedding-decoration-metal-lanterns,Industrial Kitchen Island Lighting UK~3443,0.0,1600,0,N/A (COGS pending),6,Low
7542240248058,industrial-hanging-white-lamp-shade-metal-loft-nordic-party-decor-lampion,Industrial Hanging White Pattern Lamp shade Metal Loft Nordic Party Decor ~3444,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7543029793018,industrial-3-heads-black-hanging-pendant-ceiling-light-cover-decorative-cage-light-fixture,Industrial 3 heads Black hanging Pendant Ceiling Light Cover Decorative Cage light fixture~3445,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7543041917178,industrial-black-hanging-pendant-ceiling-light-cover-decorative-cage-light-fixture,Industrial Black hanging Pendant Ceiling Light Cover Decorative Cage light fixture~3446,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7543057645818,industrial-3-way-hanging-pendant-ceiling-light-cover-decorative-cage-light-fixture,Industrial 3 Way Hanging Pendant Ceiling Light Cover Decorative Cage light fixture~3447,0.0,10,0,N/A (COGS pending),1,Low — flag for review
7543292330234,modern-vintage-industrial-black-metal-wire-cage-loft-pendant-lamp-ceiling-light,Modern Vintage Industrial Black Metal Wire Cage Loft Pendant Lamp Ceiling Light~3448,0.0,20,0,N/A (COGS pending),1,Low — flag for review
7559370178810,pulley-pipe-lights-hanging,Pulley Light & Pulley 3 Pendant Light Fixture~3449,0.0,0,5,N/A (COGS pending),1,Low — flag for review
7560179253498,yellow-modern-retro-style-glossy-wall-sconce-wall-light-lamp-fixture,Yellow Modern Retro Style Glossy Wall Sconce Wall Light Lamp Fixture~3450,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560179319034,red-modern-retro-style-glossy-wall-sconce-wall-light-lamp-fixture,Living Room Wall Lighting Modern Stylish  Sconces ~3451,0.0,1600,0,N/A (COGS pending),6,Low
7560179384570,black-modern-retro-style-glossy-wall-sconce-wall-light-lamp-fixture,Black Metal Cage Wall Light | Indoor/Outdoor ~3452,0.0,20,0,N/A (COGS pending),1,Low — flag for review
7560179450106,green-modern-retro-style-glossy-wall-sconce-wall-light-lamp-fixture,Green Modern Retro Style Glossy Wall Sconce Wall Light Lamp Fixture ~3453,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560179482874,white-modern-retro-style-glossy-wall-sconce-wall-light-lamp-fixture,White Modern Retro Style Glossy Wall Sconce Wall Light Lamp Fixture~3454,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560179548410,blue-modern-retro-style-glossy-wall-sconce-wall-light-lamp-fixture,Blue Modern Retro Style Glossy Wall Mount Sconce Lighting~3455,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560179613946,orange-modern-retro-style-glossy-wall-sconce-wall-light-lamp-fixture,Orange Modern Retro Style Glossy Wall Sconce Wall Light Lamp Fixture~3456,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560179712250,modern-vintage-retro-style-glossy-wall-sconce-wall-light-lamp-fixture,Indoor Metal Wall Light Arm Swingable Arm 180° ~3457,0.0,140,0,N/A (COGS pending),6,Low
7560179843322,brushed-brass-metal-curvy-brushed-industrial-wall-mounted-wall-lamp-light,Industrial Adjustable Dome Wall Light E27 Brushed Brass 29cm~3458,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560179908858,brushed-copper-metal-curvy-brushed-industrial-wall-mounted-wall-lamp-light,Dome Shape Dining Room Wall Lamp~3459,0.0,4400,0,N/A (COGS pending),3,High
7560179974394,brushed-silver-metal-curvy-brushed-industrial-wall-mounted-wall-lamp-light,Brushed Silver Metal Curvy Brushed Industrial Wall Mounted Wall Lamp Light~3460,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560180072698,rustic-red-metal-curvy-brushed-industrial-wall-mounted-wall-lamp-light,Rustic Red Metal Curvy Brushed Industrial Wall Mounted Wall Lamp Light~3461,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560180171002,black-shade-with-adjustable-curvy-swing-arm-wall-light-fixture-loft-style-industrial-wall-sconce,Black Shade With Adjustable Curvy Swing Arm Wall Light Fixture Loft Style Industrial Wall Sconce~3462,0.0,390,0,N/A (COGS pending),6,Low
7560180269306,white-shade-with-adjustable-curvy-swing-arm-wall-light-fixture-loft-style-industrial-wall-sconce,White Shade With Adjustable Curvy Swing Arm Wall Light Fixture Loft Style Industrial Wall Sconce~3463,0.0,390,1,N/A (COGS pending),6,Low
7560180334842,grey-shade-with-adjustable-curvy-swing-arm-wall-light-fixture-loft-style-industrial-wall-sconce,Adjustable Vintage Wall Light Industrial Style ~3464,96.81,480,9,N/A (COGS pending),6,Low
7560180465914,green-shade-with-adjustable-curvy-swing-arm-wall-light-fixture-loft-style-industrial-wall-sconce,Green Shade With Adjustable Curvy Swing Arm Wall Light Fixture Loft Style Industrial Wall Sconce~3465,17.49,70,4,N/A (COGS pending),1,Low — flag for review
7560180662522,yellow-shade-with-adjustable-curvy-swing-arm-wall-light-fixture-loft-style-industrial-wall-sconce,Yellow Shade With Adjustable Curvy Swing Arm Wall Light Fixture Loft Style Industrial Wall Sconce~3467,0.0,390,2,N/A (COGS pending),6,Low
7560180793594,orange-shade-with-adjustable-curvy-swing-arm-wall-light-fixture-loft-style-industrial-wall-sconce,Orange Shade With Adjustable Curvy Swing Arm Wall Light Fixture Loft Style Industrial Wall Sconce~3468,0.0,390,1,N/A (COGS pending),6,Low
7560180924666,red-shade-with-adjustable-curvy-swing-arm-wall-light-fixture-loft-style-industrial-wall-sconce,Red Shade With Adjustable Curvy Swing Arm Wall Light Fixture Loft Style Industrial Wall Sconce~3469,0.0,390,0,N/A (COGS pending),6,Low
7560181055738,dark-blue-shade-with-adjustable-curvy-swing-arm-wall-light-fixture-loft-style-industrial-wall-sconce,Dark Blue Shade With Adjustable Curvy Swing Arm Wall Light Fixture Loft Style Industrial Wall Sconce~3470,0.0,390,0,N/A (COGS pending),6,Low
7560181154042,modern-combined-solid-wooden-arm-chandelier-lighting-with-black-cone-shaped-metal-shade-wall-sconce,Nordic Industrial Wrapped Wooden Wall Sconce ~3471,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560181219578,modern-combined-solid-wooden-arm-chandelier-lighting-with-grey-cone-shaped-metal-shade-wall-sconce,Modern Combined Solid Wooden Arm Chandelier Lighting With Grey Cone Shaped Metal Shade wall sconce~3472,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560181285114,modern-combined-solid-wooden-arm-chandelier-lighting-with-green-cone-shaped-metal-shade-wall-sconce,Modern Combined Solid Wooden Arm Chandelier Lighting With Green Cone Shaped Metal Shade wall sconce~3473,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560181383418,modern-combined-solid-wooden-arm-chandelier-lighting-with-orange-cone-shaped-metal-shade-wall-sconce,Modern Combined Solid Wooden Arm Metal Shade wall sconce~3474,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560181448954,modern-combined-solid-wooden-arm-chandelier-lighting-with-red-cone-shaped-metal-shade-wall-sconce,Modern Combined Solid Wooden Arm Chandelier Lighting With Red Cone Shaped Metal Shade wall sconce~3475,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560181547258,modern-combined-solid-wooden-arm-chandelier-lighting-with-white-cone-shaped-metal-shade-wall-sconce,Modern Combined Solid Wooden Arm Metal Shade Wall Sconce~3476,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560181612794,modern-combined-solid-wooden-arm-chandelier-lighting-with-yellow-cone-shaped-metal-shade-wall-sconce,Modern Combined Solid Wooden Arm Chandelier Lighting With Yellow Cone Shaped Metal Shade wall sconce~3477,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560181711098,modern-combined-solid-wooden-arm-chandelier-lighting-with-blue-cone-shaped-metal-shade-wall-sconce,Modern Combined Solid Wooden Arm Chandelier Lighting With Blue Cone Shaped Metal Shade wall sconce~3478,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560181809402,black-wall-light-fitting-metal-big-vase-shape-shade-sconce-indoor-light-fittings,Wall Light Fitting Metal Big Vase Shape Shade Sconce Indoor Light Fittings~3479,0.0,9900,0,N/A (COGS pending),3,High
7560181874938,brushed-copper-wall-light-fitting-metal-big-vase-shape-shade-sconce-indoor-light-fittings,Industrial Vintage Wall Light Metal Cage E27 Brushed Copper~3480,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560182006010,black-industrial-swan-neck-wall-light-indoor-sconce-metal-cone-shape-shade,LEDSone Industrial Vintage Black Swan Neck Wall Light Indoor Sconce Metal Cone Shape Shade~3481,0.0,210,0,N/A (COGS pending),6,Low
7560182137082,white-industrial-swan-neck-wall-light-indoor-sconce-metal-cone-shape-shade,LEDSone Industrial vintage White Swan Neck Wall Light Indoor Sconce Metal Cone Shape Shade~3482,0.0,210,0,N/A (COGS pending),6,Low
7560182235386,grey-industrial-swan-neck-wall-light-indoor-sconce-metal-cone-shape-shade,LEDSone Industrial Vintage Grey Swan Neck Wall Light Indoor Sconce Metal Cone Shape Shade~3483,0.0,210,0,N/A (COGS pending),6,Low
7560182268154,green-industrial-swan-neck-wall-light-indoor-sconce-metal-cone-shape-shade,Industrial Vintage Green colour Swan Neck Wall Light Indoor Sconce Metal Cone Shape Shade~3484,0.0,210,0,N/A (COGS pending),6,Low
7560182333690,blue-industrial-swan-neck-wall-light-indoor-sconce-metal-cone-shape-shade,Blue Industrial Swan Neck Wall Light Indoor Sconce Metal Cone Shape Shade~3485,0.0,210,0,N/A (COGS pending),6,Low
7560182399226,yellow-industrial-swan-neck-wall-light-indoor-sconce-metal-cone-shape-shade,LEDSone Industrial Vintage Swan Neck Indoor Sconce Metal Cone Yellow Shape Shade~3486,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560182497530,22cm-cone-metal-shade-wall-lights-for-living-room,22cm Cone Metal Shade Wall Light Sconce ~3487,0.0,140,0,N/A (COGS pending),6,Low
7560182628602,red-industrial-swan-neck-wall-light-indoor-sconce-metal-cone-shape-shade,LEDSone Industrial Vintage Ratio Red Swan Neck Wall Light Indoor Sconce Metal Cone Shape Shade~3488,0.0,210,0,N/A (COGS pending),6,Low
7560397947130,black-nest-cage-retro-industrial-2-way-indoor-ceiling-pendant-chandelier-hanging-light-metal,2-Light Silver Spider Indoor Pendant Light-Cage Design~3489,21.67,320,2,N/A (COGS pending),6,Low
7560397979898,brushed-copper-nest-cage-retro-industrial-2-way-indoor-ceiling-pendant-chandelier-hanging-light-metal,Industrial Geometric Cage Pendant Multi-Way E27l~3490,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560398045434,brushed-silver-nest-cage-retro-industrial-2-way-indoor-ceiling-pendant-chandelier-hanging-light-metal,Brushed Silver Nest Cage Retro Industrial 2 Way Indoor Ceiling Pendant Chandelier Hanging Light Metal~3491,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560398110970,nest-cage-pendant-light,Industrial Nest Cage Pendant Light 2-Way E27~3492,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560398143738,brushed-silver-2-way-retro-industrial-ceiling-e27-hanging-lamp-pendant-light,Brushed Silver 2 Way Retro Industrial Ceiling E27 Hanging Lamp Pendant Light~3493,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560398242042,copper-2-way-retro-industrial-ceiling-e27-hanging-lamp-pendant-light,Copper 2 Way Retro Industrial Ceiling E27 Hanging Lamp Pendant Light~3494,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560398307578,rustic-red-2-way-retro-industrial-ceiling-e27-hanging-lamp-pendant-light,Rustic Red 2 Way Retro Industrial Ceiling E27 Hanging Lamp Pendant Light~3495,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560398373114,chrome-2-way-retro-industrial-ceiling-e27-hanging-lamp-pendant-light,Chrome 2 Way Retro Industrial Ceiling E27 Hanging Lamp Pendant Light ~3496,0.0,0,1,N/A (COGS pending),1,Low — flag for review
7560398405882,yellow-2-way-retro-industrial-ceiling-e27-hanging-lamp-pendant-light,Yellow 2 Way Retro Industrial Ceiling E27 Hanging Lamp Pendant Light~3497,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560398504186,white-2-way-retro-industrial-ceiling-e27-hanging-lamp-pendant-light,White 2 Light Ceiling Pendant Light~3498,0.0,50,0,N/A (COGS pending),1,Low — flag for review
7560398536954,red-2-way-retro-industrial-ceiling-e27-hanging-lamp-pendant-light,Red 2 Way Retro Industrial Ceiling E27 Hanging Lamp Pendant Light~3499,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560398602490,orange-2-way-retro-industrial-ceiling-e27-hanging-lamp-pendant-light,Orange 2 Way Retro Industrial Ceiling E27 Hanging Lamp Pendant Light~3500,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560398700794,vintage-wall-lamp-retro-wood-wall-lights-sconce,Vintage Metal & Wood Industrial Wall Light E27~3501,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560398733562,green-2-way-retro-industrial-ceiling-e27-hanging-lamp-pendant-light,Green 2 Way Retro Industrial Ceiling E27 Hanging Lamp Pendant Light~3502,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560398831866,grey-2-way-retro-industrial-ceiling-e27-hanging-lamp-pendant-light,Grey 2 Way Retro Industrial Ceiling E27 Hanging Lamp Pendant Light~3503,0.0,0,3,N/A (COGS pending),1,Low — flag for review
7560398930170,green-brass-2-way-retro-industrial-ceiling-e27-hanging-lamp-pendant-light,Green Brass 2 Way Retro Industrial Ceiling E27 Hanging Lamp Pendant Light~3504,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560398962938,yellow-brass-2-way-retro-industrial-ceiling-e27-hanging-lamp-pendant-light,Yellow Brass 2 Way Retro Industrial Ceiling E27 Hanging Lamp Pendant Light~3505,0.0,20,0,N/A (COGS pending),1,Low — flag for review
7560399094010,french-gold-2-way-retro-industrial-ceiling-e27-hanging-lamp-pendant-light,French Gold 2 Way Retro Industrial E27 Hanging Lamp Light~3506,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560399159546,rose-gold-2-way-retro-industrial-ceiling-e27-hanging-lamp-pendant-light,Rose Gold 2 Way Retro Industrial Ceiling E27 Hanging Lamp Pendant Light~3507,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560399225082,2-light-pendant-light,2 Way Industrial Celling Hanging Lamp Pendant Light~3508,84.97,390,0,N/A (COGS pending),6,Low
7560399257850,brushed-copper-2-way-retro-industrial-ceiling-e27-hanging-lamp-pendant-light,Brushed Copper 2 Way Retro Industrial Ceiling E27 Hanging Lamp Pendant Light~3509,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560399290618,brushed-brass-2-way-retro-industrial-ceiling-e27-hanging-lamp-pendant-light,Brushed Brass 2 Way Retro Industrial Ceiling E27 Hanging Lamp Pendant Light~3510,0.0,0,0,N/A (COGS pending),1,Low — flag for review
7560399323386,black-2-way-retro-industrial-ceiling-e27-hanging-lamp-pendant-light,2 Head Vintage spider pendant light for Kitchen and Cafe ~3511,19.92,0,0,N/A (COGS pending),1,Low — flag for review
7560410005754,copy-of-wall-sconce-with-black-cone-shape-shade,Wall Lamp for Kitchen ~3512,0.0,4400,0,N/A (COGS pending),3,High
7564837912826,orange-modern-3-head-metal-hanging-light-shade-ceiling-pendant-light,3 Head Pendant Light Metal Hanging Ceiling Light Fixture ~3515,0.0,12100,0,N/A (COGS pending),3,High
7564838076666,yellow-3-way-vintage-industrial-metal-lampshade-modern-hanging-retro-ceiling-pendant-lights,Modern 3 Way Yellow  Metal Lampshade Hanging Ceiling Pendant Lights~3517,0.0,140,0,N/A (COGS pending),6,Low
7564838142202,metal-lampshade,3 - Light White & Gold Pendant Light~3518,0.0,720,0,N/A (COGS pending),6,Low
7564838174970,grey-3-way-vintage-industrial-metal-lampshade-modern-hanging-retro-ceiling-pendant-lights,3-Light Pendant Light for Kitchen & Dining Room~3519,0.0,30,0,N/A (COGS pending),1,Low — flag for review
