staff_name,department,store,shopify_product_id,shopify_product_gid,product_title,product_handle,product_url,product_status,variant_count,variant_ids,variant_gids,skus,collection_count,collection_ids,collection_handles,collection_titles,collection_urls,ownership_method,primary_source,source_updated_at,extracted_at,included_in_current_sales_scope,exclusion_reason
Dilaksi,SEO,ledsone.co.uk,6637700022433,gid://shopify/Product/6637700022433,Retro Industrial Wall Sconce Light Plug in Wall Lamp Rose Gold~1564,modern-vintage-retro-industrial-wall-sconce-light-plug-in-wall-lamp-rose-gold-arm-with-dimmer-switch-lamp-shade,https://ledsone.co.uk/products/modern-vintage-retro-industrial-wall-sconce-light-plug-in-wall-lamp-rose-gold-arm-with-dimmer-switch-lamp-shade,ACTIVE,1,39538974261409,gid://shopify/ProductVariant/39538974261409,CRSF100HRO+PSDS4RRO+WSNW170RO+WCCE40RO,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,5373911892129,gid://shopify/Product/5373911892129,Satin Nickel Vintage Industrial E27 Adjustable Metal Sconce Wall Light ~2112,industrial-wall-light-for-bedroom,https://ledsone.co.uk/products/industrial-wall-light-for-bedroom,ACTIVE,1,35014917456033,gid://shopify/ProductVariant/35014917456033,CRSF108SN+WSLS155SN+LSFT220SN,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,4505246105696,gid://shopify/Product/4505246105696,LEDSone Industrial Sconce Wall Light Modern Retro Lamp ~2569,vintage-industrial-rustic-sconce-wall-light-modern-retro-lamp-fitting-fixture,https://ledsone.co.uk/products/vintage-industrial-rustic-sconce-wall-light-modern-retro-lamp-fitting-fixture,ACTIVE,1,31824809492576,gid://shopify/ProductVariant/31824809492576,CRFF115BM+WSIM115BM+WCB1BM,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,15293722722690,gid://shopify/Product/15293722722690,Adjustable Vintage Brass Wall Sconce Smoked Grey Glass Wall Lamp ~6718,adjustable-vintage-brass-wall-sconce-smoked-grey-glass-wall-lamp-6718,https://ledsone.co.uk/products/adjustable-vintage-brass-wall-sconce-smoked-grey-glass-wall-lamp-6718,ACTIVE,1,56465100374402,gid://shopify/ProductVariant/56465100374402,CRSF100YB+WSLS155YB+LSGLULSG,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,15293716693378,gid://shopify/Product/15293716693378,Vintage Brass Wall Sconce with Amber Glass Shade E27 ~6715,vintage-brass-wall-sconce-with-amber-glass-shade-e27,https://ledsone.co.uk/products/vintage-brass-wall-sconce-with-amber-glass-shade-e27,ACTIVE,1,56465071374722,gid://shopify/ProductVariant/56465071374722,ENC9550,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,15170968781186,gid://shopify/Product/15170968781186,Industrial Rustic Wall Lighting Fixtures~6443,industrial-rustic-wall-lighting-fixtures,https://ledsone.co.uk/products/industrial-rustic-wall-lighting-fixtures,ACTIVE,2,55930500383106|55930500415874,gid://shopify/ProductVariant/55930500383106|gid://shopify/ProductVariant/55930500415874,CRSF100BM+WSWR2HTBLBM+WCWODSBM|ENC9174,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,14927479144834,gid://shopify/Product/14927479144834,Vintage Industrial Wall Light Plug In Sconce E27 4m Fabric Cable ~5794,vintage-industrial-wall-light-e27-porch-lamp-shade-uk-plug-in-wall-light-sconces,https://ledsone.co.uk/products/vintage-industrial-wall-light-e27-porch-lamp-shade-uk-plug-in-wall-light-sconces,ACTIVE,2,55026288722306|55026288755074,gid://shopify/ProductVariant/55026288722306|gid://shopify/ProductVariant/55026288755074,ENC229|ENC230,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,8102757761274,gid://shopify/Product/8102757761274,Vintage Metal Balloon Cage Wall Light Adjustable Socket Wire Cage ~ 5122,vintage-metal-balloon-cage-wall-light-adjustable-socket-wire-cage-5122,https://ledsone.co.uk/products/vintage-metal-balloon-cage-wall-light-adjustable-socket-wire-cage-5122,ACTIVE,10,44848274735354|44849330061562|44849330094330|44849330127098|44849330159866|44848274768122|44849330192634|44849330225402|44849330258170|44849330290938,gid://shopify/ProductVariant/44848274735354|gid://shopify/ProductVariant/44849330061562|gid://shopify/ProductVariant/44849330094330|gid://shopify/ProductVariant/44849330127098|gid://shopify/ProductVariant/44849330159866|gid://shopify/ProductVariant/44848274768122|gid://shopify/ProductVariant/44849330192634|gid://shopify/ProductVariant/44849330225402|gid://shopify/ProductVariant/44849330258170|gid://shopify/ProductVariant/44849330290938,CRSF100BM+LHTPE27KBM+WCBNBM+LDST45E274|CRSF100CH+LHTPE27KCH+WCBNCH+LDST45E274|CRSF100RO+LHTPE27KRO+WCBNRO+LDMT130E274|CRSF100WH+LHTPE27KWH+WCBNWH+LDST45E274|CRSF100YB+LHTPE27KYB+WCBNYB+LDST45E274|CRSF100BM+LHTPE27KBM+WCBNBM|CRSF100CH+LHTPE27KCH+WCBNCH|CRSF100RO+LHTPE27KRO+WCBNRO|CRSF100WH+LHTPE27KWH+WCBNWH|CRSF100YB+LHTPE27KYB+WCBNYB,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,8017498210554,gid://shopify/Product/8017498210554,Cuboid Box 12W Up/Down IP54 LED Outdoor Wall Sconce Light~4963,cuboid-box-12w-up-down-ip54-led-outdoor-wall-sconce-light-fixture-4963,https://ledsone.co.uk/products/cuboid-box-12w-up-down-ip54-led-outdoor-wall-sconce-light-fixture-4963,ACTIVE,1,44559567421690,gid://shopify/ProductVariant/44559567421690,WLINCU7WBM,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,8017447452922,gid://shopify/Product/8017447452922,6W LED Outdoor UP Down Wall lamp  IP54 Aluminum Exterior  ~4960,6w-led-outdoor-wall-lamp-aluminum-exterior-ip54-down-wall-light-4960,https://ledsone.co.uk/products/6w-led-outdoor-wall-lamp-aluminum-exterior-ip54-down-wall-light-4960,ACTIVE,1,44559302852858,gid://shopify/ProductVariant/44559302852858,WLWP2S6WBM,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,8012290752762,gid://shopify/Product/8012290752762,Glass Wall Light in Antique Brass~4905,modern-industrial-polished-amber-glass-wall-lights,https://ledsone.co.uk/products/modern-industrial-polished-amber-glass-wall-lights,ACTIVE,1,44525617414394,gid://shopify/ProductVariant/44525617414394,WLGLCPCO+ICT45E2760,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7982121517306,gid://shopify/Product/7982121517306,"Chrome Wall Light Fixture,Electroplating Wall Sconce E27 Socket,Diamond Shape~4183",industrial-chrome-colour-wall-light-fixture-vintage-electroplating-wall-sconce-180-degree-adjustable-e27-base-4183,https://ledsone.co.uk/products/industrial-chrome-colour-wall-light-fixture-vintage-electroplating-wall-sconce-180-degree-adjustable-e27-base-4183,ACTIVE,2,44267483431162|44267483463930,gid://shopify/ProductVariant/44267483431162|gid://shopify/ProductVariant/44267483463930,CRSF100CH+WSLS155CH+WCWDCH+ICST64E27|CRSF100CH+WSLS155CH+WCWDCH,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7659906957562,gid://shopify/Product/7659906957562,Industrial Vintage Metal  Black Wall Lamp E27 Uk Holder~3771,industrial-vintage-metal-black-wall-lamp-e27-uk-holder,https://ledsone.co.uk/products/industrial-vintage-metal-black-wall-lamp-e27-uk-holder,ACTIVE,2,42933255733498|42933255766266,gid://shopify/ProductVariant/42933255733498|gid://shopify/ProductVariant/42933255766266,CRFF140GL+WSSCGS+LSFT220GS|CRFF140GL+WSSCGS+LSFT220GS+ICST64E27,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7560398700794,gid://shopify/Product/7560398700794,Vintage Metal & Wood Industrial Wall Light E27~3501,vintage-wall-lamp-retro-wood-wall-lights-sconce,https://ledsone.co.uk/products/vintage-wall-lamp-retro-wood-wall-lights-sconce,ACTIVE,4,55309033832834|55309033865602|55309042385282|55309042418050,gid://shopify/ProductVariant/55309033832834|gid://shopify/ProductVariant/55309033865602|gid://shopify/ProductVariant/55309042385282|gid://shopify/ProductVariant/55309042418050,CRFF140GL+WSWR2HTBLBM|CRFF140GL+WSWR2HTBLBM+ICG95E2760|CRFF140GL+WSWR2HTBLBM+LSFT220BG|CRFF140GL+WSWR2HTBLBM+LSFT220BG+ICG95E2760,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7560181154042,gid://shopify/Product/7560181154042,Nordic Industrial Wrapped Wooden Wall Sconce ~3471,modern-combined-solid-wooden-arm-chandelier-lighting-with-black-cone-shaped-metal-shade-wall-sconce,https://ledsone.co.uk/products/modern-combined-solid-wooden-arm-chandelier-lighting-with-black-cone-shaped-metal-shade-wall-sconce,ACTIVE,8,44526225752314|44526225785082|44526225817850|44526225850618|44526225883386|44526225916154|44526225948922|44526225981690,gid://shopify/ProductVariant/44526225752314|gid://shopify/ProductVariant/44526225785082|gid://shopify/ProductVariant/44526225817850|gid://shopify/ProductVariant/44526225850618|gid://shopify/ProductVariant/44526225883386|gid://shopify/ProductVariant/44526225916154|gid://shopify/ProductVariant/44526225948922|gid://shopify/ProductVariant/44526225981690,ENC2451|ENC2461|ENC2459|ENC2457|ENC2463|ENC2455|ENC2453|ENC2465,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7560179908858,gid://shopify/Product/7560179908858,Dome Shape Dining Room Wall Lamp~3459,brushed-copper-metal-curvy-brushed-industrial-wall-mounted-wall-lamp-light,https://ledsone.co.uk/products/brushed-copper-metal-curvy-brushed-industrial-wall-mounted-wall-lamp-light,ACTIVE,4,44525735903482|44525735936250|44525735969018|44525736001786,gid://shopify/ProductVariant/44525735903482|gid://shopify/ProductVariant/44525735936250|gid://shopify/ProductVariant/44525735969018|gid://shopify/ProductVariant/44525736001786,CRSF120YB+WSRH230YB+LSCY290BC+ICST64E27|CRSF120YB+WSRH230CO+LSCY290RR+ICST64E27|CRSF120YB+WSRH230YB+LSCY290BB+ICST64E27|CRSF120YB+WSRH230YB+LSCY290BS+ICST64E27,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,6999220813985,gid://shopify/Product/6999220813985,Modern Industrial Wall Mounted Light Indoor Rustic Sconce Lamp ~1189,modern-industrial-wall-mounted-light,https://ledsone.co.uk/products/modern-industrial-wall-mounted-light,ACTIVE,4,40888190402721|40888190435489|40888190468257|40888190501025,gid://shopify/ProductVariant/40888190402721|gid://shopify/ProductVariant/40888190435489|gid://shopify/ProductVariant/40888190468257|gid://shopify/ProductVariant/40888190501025,CRSF100FG+WSNW170FG+WCBNFG+LDMT130E274|CRSF100FG+WSNW170FG+WCBNFG|CRSF100RO+WSNW170RO+WCBNRO+LDMT130E274|CRSF100RO+WSNW170RO+WCBNRO,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,6966867165345,gid://shopify/Product/6966867165345,Rustic Wall Light For Living Room ~1214,rustic-wall-lights,https://ledsone.co.uk/products/rustic-wall-lights,ACTIVE,10,40776265597089|40776265662625|40776265564321|40776265629857|40776265793697|40776265695393|40776265728161|40776265826465|40776265859233|40776265760929,gid://shopify/ProductVariant/40776265597089|gid://shopify/ProductVariant/40776265662625|gid://shopify/ProductVariant/40776265564321|gid://shopify/ProductVariant/40776265629857|gid://shopify/ProductVariant/40776265793697|gid://shopify/ProductVariant/40776265695393|gid://shopify/ProductVariant/40776265728161|gid://shopify/ProductVariant/40776265826465|gid://shopify/ProductVariant/40776265859233|gid://shopify/ProductVariant/40776265760929,CRSF100BM+WSHR135BM+LSUL220BS+ICST64E27|CRSF100BM+WSHR135BM+LSUL220BS|CRSF100BM+WSHR135BM+LSUL220RR+ICST64E27|CRSF100BM+WSHR135BM+LSUL220RR|CRSF100BM+WSHR135BM+LSUL220BM+ICST64E27|CRSF100BM+WSHR135BM+LSUL220BM|CRSF100BM+WSHR135BM+LSUL220BB+ICST64E27|CRSF100BM+WSHR135BM+LSUL220BB|CRSF100BM+WSHR135BM+LSUL220BC+ICST64E27|CRSF100BM+WSHR135BM+LSUL220BC,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,5355945885857,gid://shopify/Product/5355945885857,Vintage Black Swan Neck Wall Light~2125,vintage-black-swan-neck-wall-light,https://ledsone.co.uk/products/vintage-black-swan-neck-wall-light,ACTIVE,2,34946268201121|34946268233889,gid://shopify/ProductVariant/34946268201121|gid://shopify/ProductVariant/34946268233889,CRFF108BM+WSUT135BM+ICG80E2760|CRFF108BM+WSUT135BM,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,4528320741472,gid://shopify/Product/4528320741472,Industrial Adjustable Dome Wall Light -30cm Vintage Task Sconce~2473,vintage-style-adjustable-copper-color-wall-lights-sconce-lamp-fitting-kit,https://ledsone.co.uk/products/vintage-style-adjustable-copper-color-wall-lights-sconce-lamp-fitting-kit,ACTIVE,2,44579552952570|44579552985338,gid://shopify/ProductVariant/44579552952570|gid://shopify/ProductVariant/44579552985338,ENC342|ENC341,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,4495471444064,gid://shopify/Product/4495471444064,Fancy Rustic Wall Lights ~2621,rustic-silver-industrial-vintage-retro-loft-wall-sconce-wall-lights-porch-lamp,https://ledsone.co.uk/products/rustic-silver-industrial-vintage-retro-loft-wall-sconce-wall-lights-porch-lamp,ACTIVE,1,31790489206880,gid://shopify/ProductVariant/31790489206880,CRFF140BS+WSSM40BS+WCB2BS,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,15170956263810,gid://shopify/Product/15170956263810,Dimmer Wooden Wall Light ~6444,dimmer-wooden-wall-light,https://ledsone.co.uk/products/dimmer-wooden-wall-light,ACTIVE,2,55931593621890|55931593654658,gid://shopify/ProductVariant/55931593621890|gid://shopify/ProductVariant/55931593654658,CRSF100HBM+WSWS1PHTBM+PSDS2BPB+ICST64E27|CRSF100HBM+WSWS1PHTBM+PSDS2BPB,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,15065372787074,gid://shopify/Product/15065372787074,Industrial  Metal Wall Mounted Wall lamp Fitting E27 Wall Lighting Fixture ~6212,6212,https://ledsone.co.uk/products/6212,ACTIVE,19,55554620588418|55554620621186|55554620653954|55554620686722|55554620719490|55554620752258|55554620785026|55554620817794|55554620850562|55554620883330|55554620916098|55554620948866|55554636087682|55554636120450|55554636185986|55554643394946|55554643427714|55554620522882|55554620555650,gid://shopify/ProductVariant/55554620588418|gid://shopify/ProductVariant/55554620621186|gid://shopify/ProductVariant/55554620653954|gid://shopify/ProductVariant/55554620686722|gid://shopify/ProductVariant/55554620719490|gid://shopify/ProductVariant/55554620752258|gid://shopify/ProductVariant/55554620785026|gid://shopify/ProductVariant/55554620817794|gid://shopify/ProductVariant/55554620850562|gid://shopify/ProductVariant/55554620883330|gid://shopify/ProductVariant/55554620916098|gid://shopify/ProductVariant/55554620948866|gid://shopify/ProductVariant/55554636087682|gid://shopify/ProductVariant/55554636120450|gid://shopify/ProductVariant/55554636185986|gid://shopify/ProductVariant/55554643394946|gid://shopify/ProductVariant/55554643427714|gid://shopify/ProductVariant/55554620522882|gid://shopify/ProductVariant/55554620555650,CRSF100BM+WSLS155YB+LSCP150RE+ICST64E27|CRSF100BM+WSLS155YB+LSCP150RE|CRSF100BM+WSLS155YB+LSCP150BU+ICST64E27|CRSF100BM+WSLS155YB+LSCP150BU|CRSF100BM+WSLS155YB+LSCP150GR+ICST64E27|CRSF100BM+WSLS155YB+LSCP150GR|CRSF100BM+WSLS155YB+LSCP150BD+ICST64E27|CRSF100BM+WSLS155YB+LSCP150BD|CRSF100BM+WSLS155YB+LSCP150GY+ICST64E27|CRSF100BM+WSLS155YB+LSCP150GY|CRSF100BM+WSLS155YB+LSCP150BA+ICST64E27|CRSF100BM+WSLS155YB+LSCP150BA|CRSF100BM+WSLS155YB+LSCP150WH+ICST64E27|CRSF100BM+WSLS155YB+LSCP150WH|CRSF100BM+WSLS155YB+LSCP150YE|CRSF100BM+WSLS155YB+LSCP150PI+ICST64E27|CRSF100BM+WSLS155YB+LSCP150PI|CRSF100BM+WSLS155YB+LSCP150OR+ICST64E27|CRSF100BM+WSLS155YB+LSCP150OR,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,14929082253698,gid://shopify/Product/14929082253698,Modern Up & Down Wall Sconce | E27 Industrial Wall Light | Black & White ~ 5848,modern-led-up-down-wall-sconce-wall-mounted-light-5848,https://ledsone.co.uk/products/modern-led-up-down-wall-sconce-wall-mounted-light-5848,ACTIVE,16,55031984521602|55031984554370|55031984587138|55031984619906|55031984652674|55031984685442|55031984718210|55031984750978|55033890537858|55033890570626|55033890603394|55033890636162|55033890668930|55033890734466|55033890767234|55033890800002,gid://shopify/ProductVariant/55031984521602|gid://shopify/ProductVariant/55031984554370|gid://shopify/ProductVariant/55031984587138|gid://shopify/ProductVariant/55031984619906|gid://shopify/ProductVariant/55031984652674|gid://shopify/ProductVariant/55031984685442|gid://shopify/ProductVariant/55031984718210|gid://shopify/ProductVariant/55031984750978|gid://shopify/ProductVariant/55033890537858|gid://shopify/ProductVariant/55033890570626|gid://shopify/ProductVariant/55033890603394|gid://shopify/ProductVariant/55033890636162|gid://shopify/ProductVariant/55033890668930|gid://shopify/ProductVariant/55033890734466|gid://shopify/ProductVariant/55033890767234|gid://shopify/ProductVariant/55033890800002,CRSF100BM+LHLF270E27BM+LDMT45E274|ENC8053|CRSF100BM+LHLF270E27BM|CRSF1202BM+LHLF220E27BM2PK|CRSF100WH+LHLF270E27WH+LDMT45E274|ENC8052|CRSF100WH+LHLF270E27WH|CRSF1202WH+LHLF220E27WH2PK|CRSF100BM+LHLF220E27BM+LDMT45E274|ENC8337|CRSF100BM+LHLF220E27BM|CRSF1202BM+LHLF270E27BM2PK|CRSF100WH+LHLF220E27WH+LDMT45E274|ENC8338|CRSF100WH+LHLF220E27WH|CRSF1202WH+LHLF270E27WH2PK,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,14924960235906,gid://shopify/Product/14924960235906,"Plug-in Wall Light Kit | Dimmer, UK Plug, Flex Wire ~ 5763",plug-in-wall-light-kit-dimmer-uk-plug-flex-wire,https://ledsone.co.uk/products/plug-in-wall-light-kit-dimmer-uk-plug-flex-wire,ACTIVE,4,55015824261506|55029015249282|55015824130434|55029015282050,gid://shopify/ProductVariant/55015824261506|gid://shopify/ProductVariant/55029015249282|gid://shopify/ProductVariant/55015824130434|gid://shopify/ProductVariant/55029015282050,CRSF100HFG+PSDS2BPB|CRSF100HGB+PSDS2BPB|CRSF100HWH+PSDS2BPB|CRSF100HSN+PSOS2RBM,2,MISSING_FROM_DB,wall-light|pendant-holder,Wall Lights & Sconces|Pendant Holder,https://ledsone.co.uk/collections/wall-light|https://ledsone.co.uk/collections/pendant-holder,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,8623658926330,gid://shopify/Product/8623658926330,Modern Orange LED Wall Light | 22cm Metal Cone Sconce Indoor Lighting ~5519,industrial-wall-light-metal-lampshade-sconce-wall-light-fixture,https://ledsone.co.uk/products/industrial-wall-light-metal-lampshade-sconce-wall-light-fixture,ACTIVE,2,46666371727610|46666371694842,gid://shopify/ProductVariant/46666371727610|gid://shopify/ProductVariant/46666371694842,CRSF100BM+WSHR135BM+LSFT220OR|CRSF100BM+WSHR135BM+LSFT220OR+ICST64E27,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
Dilaksi,SEO,ledsone.co.uk,7673413828858,gid://shopify/Product/7673413828858,Bedside Sconces For Antique Style ~3811,industrial-vintage-retro-wall-lamp-indoor-e27-edison-satin-nickel-lighting-sconces,https://ledsone.co.uk/products/industrial-vintage-retro-wall-lamp-indoor-e27-edison-satin-nickel-lighting-sconces,ACTIVE,6,42980653760762|44537740984570|42980653793530|44537741017338|44546445181178|44546445213946,gid://shopify/ProductVariant/42980653760762|gid://shopify/ProductVariant/44537740984570|gid://shopify/ProductVariant/42980653793530|gid://shopify/ProductVariant/44537741017338|gid://shopify/ProductVariant/44546445181178|gid://shopify/ProductVariant/44546445213946,CRSF100CO+WSLM150CO+LSDM220CO|CRSF100SN+WSLM150SN+LSDM220SN|CRSF100CO+WSLM150CO+LSDM220CO+ICST64E27|ENC357|CRSF100YB+WSLM150YB+LSDM220YB|ENC356,1,MISSING_FROM_DB,wall-light,Wall Lights & Sconces,https://ledsone.co.uk/collections/wall-light,Live Shopify collection membership (24 collections explicitly designated as Dilaksi's SEO product scope by the user),"Shopify Admin GraphQL collectionByHandle query, live, 2026-07-17",2026-07-17,2026-07-17T03:53:04.150Z,true,
